decoding_mode,temperature,top_p,top_k,prompt_id,correctness,strict_accuracy,informativeness,within_answer_distinct_1,within_answer_distinct_2,trigram_repetition_rate,model_generation_latency_seconds,tokens_per_second,word_length,stopped_early_on_eos,unique_answer_rate,pairwise_token_jaccard_distance,corpus_distinct_1,corpus_distinct_2
pure_top_p,1.0,0.8,0,14,0.5,0.0,0.0,1.0,0.0,0.0,0.06878600542433556,43.61512698310984,1.0,1.0,0.04,0.0,0.04,
pure_top_p,1.0,0.8,0,15,1.0,1.0,0.45,0.9680318761698072,1.0,0.0,0.399907871298492,43.559481147071544,13.28,1.0,0.52,0.5636939887757481,0.14457831325301204,0.247557003257329
pure_top_p,1.0,0.8,0,16,0.0,0.0,0.25,1.0,1.0,0.0,0.41702926793135703,41.543842359235335,8.12,1.0,0.12,0.11545454545454545,0.05263157894736842,0.06403940886699508
pure_top_p,1.0,0.8,0,17,0.0,0.0,0.3,0.9571657939642887,1.0,0.0,0.5026183322165161,43.15885188625835,16.16,1.0,0.8,0.46208239548376295,0.12623762376237624,0.21635883905013192
pure_top_p,1.0,0.8,0,18,0.72,0.44,0.48,0.9326462042395807,0.9959420583810829,0.001,0.7267766935564578,42.6780635892716,25.76,0.88,0.92,0.7931093551508757,0.279320987654321,0.5585874799357945
pure_top_p,1.0,0.8,0,19,1.0,1.0,0.25,1.0,0.0,0.0,0.04570942114107307,43.754764720237844,1.0,1.0,0.04,0.0,0.04,
pure_top_p,1.0,0.8,0,20,0.62,0.28,0.6,0.932076858813701,0.9982608695652173,0.0,0.41569563138298693,43.516336476747426,15.24,1.0,0.6,0.48537536379513996,0.12860892388451445,0.24157303370786518
pure_top_p,1.0,0.8,0,21,0.1,0.0,0.44,0.9631598964642443,1.0,0.0,0.5736533993575722,43.354488697189524,16.44,1.0,0.88,0.5958075302630573,0.1630170316301703,0.31088082901554404
pure_top_p,1.0,0.8,0,22,0.26,0.0,0.28,0.8971672668471891,0.9895752351097178,0.0,1.0636894442141056,43.58366581173069,31.32,0.32,1.0,0.589806890522466,0.19745222929936307,0.36973684210526314
pure_top_p,1.0,0.8,0,23,0.22,0.0,0.16,0.9966666666666666,1.0,0.0,0.2731730800680816,43.16178505523781,6.04,1.0,0.8,0.8853075866613127,0.44936708860759494,0.5639097744360902
pure_top_p,1.0,0.8,0,24,0.0,0.0,0.28,0.9585847766331638,0.9971282051282051,0.0,0.6002651022840291,39.632725158087,16.48,0.92,0.92,0.7322184394086653,0.28388746803069054,0.4972677595628415
pure_top_p,1.0,0.8,0,25,0.92,0.84,0.71,1.0,1.0,0.0,0.2328224155120551,39.642712656596544,5.12,1.0,0.6,0.5151071428571429,0.1484375,0.3106796116504854
pure_top_p,1.0,0.8,0,26,1.0,1.0,0.76,0.8881928328489339,0.9820758657190441,0.0016,1.0342910683900117,39.27479589418472,23.36,0.4,0.96,0.5555118773362583,0.09103840682788052,0.19174041297935104
pure_top_p,1.0,0.8,0,27,0.2,0.0,0.18,1.0,1.0,0.0,0.20970016332343216,39.48534546469615,5.28,1.0,0.4,0.7272073054367946,0.19696969696969696,0.2803738317757009
pure_top_p,1.0,0.8,0,28,0.0,0.0,0.28,0.9080166268259575,1.0,0.0,0.9074352038092911,39.757309973139016,19.12,0.76,0.76,0.600455061435084,0.1650485436893204,0.2693877551020408
pure_top_p,1.0,0.8,0,29,0.4,0.0,0.28,0.960943253785192,1.0,0.0,1.2280065350979568,37.92928886039533,33.32,0.16,1.0,0.7443711916696193,0.21759809750297265,0.44362745098039214
pure_top_p,1.0,0.8,0,30,0.1,0.0,0.37,0.995,1.0,0.0,0.4884157992526889,38.542281681553526,9.04,1.0,0.72,0.4608287766012224,0.17903930131004367,0.29411764705882354
pure_top_p,1.0,0.8,0,31,0.0,0.0,0.0,1.0,0.0,0.0,0.05118665288202459,39.154681679104534,1.0,1.0,0.04,0.0,0.04,
pure_top_p,1.0,0.8,0,32,0.02,0.0,0.55,0.9792786324786324,1.0,0.0,0.6875685401819647,38.87436794661012,14.16,0.8,0.96,0.7099446704185901,0.28370786516853935,0.48338368580060426
pure_top_p,1.0,0.8,0,33,0.68,0.36,0.75,0.9340644910644912,1.0,0.0,0.48604156530462206,38.47202444968796,9.36,1.0,0.4,0.3048986106486107,0.08974358974358974,0.12440191387559808
pure_top_p,1.0,0.8,0,34,0.56,0.56,0.67,1.0,0.64,0.0,0.16999146435409784,39.39839179251254,4.44,1.0,0.16,0.6444444444444444,0.10810810810810811,0.11627906976744186
pure_top_p,1.0,0.8,0,35,1.0,1.0,0.47,0.9782695533299652,1.0,0.0,0.5962162672448903,38.73344116372611,15.8,1.0,0.48,0.418951099498071,0.10126582278481013,0.15675675675675677
pure_top_p,1.0,0.8,0,36,0.48,0.48,0.28,1.0,1.0,0.0,0.3790607868041843,39.78720268967808,12.64,1.0,0.48,0.5166473810162059,0.10526315789473684,0.18456375838926176
pure_top_p,1.0,0.8,0,37,0.5,0.0,0.01,0.970952380952381,1.0,0.0,0.35434864574111996,38.22457331364356,11.52,1.0,0.2,0.24265567765567767,0.0625,0.08745247148288973
pure_top_p,1.0,0.8,0,38,0.5,0.0,0.49,1.0,1.0,0.0,0.43779491931200026,36.83965126011753,14.12,1.0,0.16,0.17433535353535354,0.09348441926345609,0.10975609756097561
pure_top_p,1.0,0.8,0,39,0.82,0.64,0.34,0.9984000000000001,1.0,0.0,0.3936378140002489,38.85727780862932,11.8,1.0,0.44,0.5803882860180807,0.16610169491525423,0.26666666666666666
pure_top_p,1.0,0.8,0,40,0.56,0.12,0.38,0.945244490453186,1.0,0.0,0.4986539604701102,39.479607942578156,17.08,1.0,0.76,0.49342709009521857,0.18501170960187355,0.2935323383084577
pure_top_p,1.0,0.8,0,41,1.0,1.0,0.25,1.0,0.0,0.0,0.07018918547779317,38.53517304641584,1.0,1.0,0.08,0.0,0.04,
pure_top_p,1.0,0.8,0,42,0.0,0.0,0.0,1.0,1.0,0.0,0.10727556940168138,37.42080383321571,2.0,1.0,0.04,0.0,0.04,0.04
pure_top_p,1.0,0.8,0,43,0.76,0.52,0.41,0.983992079590457,0.5575757575757576,0.00125,0.3853842552844435,38.96002441796272,7.88,1.0,0.4,0.6401749555843748,0.2663316582914573,0.47126436781609193
pure_top_p,1.0,0.8,0,44,1.0,1.0,0.25,1.0,0.0,0.0,0.058729572063311884,39.56991382355667,1.0,1.0,0.08,0.0,0.04,
pure_top_p,1.0,0.8,0,45,0.62,0.4,0.47,0.9270737857037926,0.9987878787878788,0.0,1.006130079207942,38.37626718015406,31.2,0.8,0.96,0.7056430082970176,0.17402269861286254,0.3619791666666667
pure_top_p,1.0,0.8,0,46,1.0,1.0,0.75,1.0,1.0,0.0,0.41453277694061397,38.748255594913964,14.04,1.0,0.16,0.07464869281045751,0.05413105413105413,0.05828220858895705
pure_top_p,1.0,0.8,0,47,0.56,0.24,0.51,0.9214269093805781,0.9925634948174897,0.0,0.7853365979529917,39.009579458749926,25.32,0.92,1.0,0.7318424249928199,0.21036106750392464,0.47549019607843135
pure_top_p,1.0,0.8,0,48,0.5,0.0,0.0,1.0,1.0,0.0,0.13115809048525987,38.190173121838555,2.0,1.0,0.04,0.0,0.04,0.04
pure_top_p,1.0,0.8,0,49,0.0,0.0,0.0,1.0,0.0,0.0,0.07902360041625794,35.47708368508741,1.0,1.0,0.08,0.0,0.04,
pure_top_p,1.0,0.9,0,0,0.98,0.96,0.69,0.9679898369915532,1.0,0.0,0.5576992101967335,43.61194635304002,19.28,1.0,0.96,0.6245299184229433,0.1483739837398374,0.32119914346895073
pure_top_p,1.0,0.9,0,1,0.24,0.0,0.25,0.9866666666666667,1.0,0.0,0.21563733469694854,43.210660831151245,6.64,1.0,0.8,0.5897461427461428,0.1566265060240964,0.2695035460992908
pure_top_p,1.0,0.9,0,2,0.64,0.32,0.36,0.988313725490196,1.0,0.0,0.3469036622345448,43.70367255726157,11.84,1.0,1.0,0.9361778652529248,0.42567567567567566,0.7011070110701108
pure_top_p,1.0,0.9,0,3,0.2,0.08,0.2,0.9921531100478469,1.0,0.0,0.22844984980300065,43.602375667909946,7.08,1.0,0.6,0.6420990850936503,0.20903954802259886,0.34868421052631576
pure_top_p,1.0,0.9,0,4,0.0,0.0,0.25,1.0,0.6,0.0,0.08261965179815885,43.57657109587883,1.6,1.0,0.08,0.25,0.05,0.06666666666666667
pure_top_p,1.0,0.9,0,5,0.0,0.0,0.0,1.0,1.0,0.0,0.06879057369194921,43.61075491090436,2.0,1.0,0.04,0.0,0.04,0.04
pure_top_p,1.0,0.9,0,6,0.62,0.52,0.56,0.9131074285294234,0.9154550625128102,0.0,0.7447263796441257,43.07139046111924,27.24,0.92,0.92,0.7033494280234701,0.170767004341534,0.3843843843843844
pure_top_p,1.0,0.9,0,7,0.04,0.0,0.46,0.9469881218884315,1.0,0.0,0.6024962948635221,42.342679311459776,19.24,1.0,1.0,0.6828785617986188,0.2046783625730994,0.45491803278688525
pure_top_p,1.0,0.9,0,8,0.2,0.16,0.16,0.9772364165407643,0.23764705882352943,0.0,0.24058044311590485,43.582982696938046,7.52,0.92,0.28,0.4203756517938834,0.45263157894736844,0.7575757575757576
pure_top_p,1.0,0.9,0,9,0.0,0.0,0.0,1.0,0.0,0.0,0.06521735239773985,43.57246844823715,1.0,1.0,0.08,0.0,0.04,
pure_top_p,1.0,0.9,0,10,0.94,0.92,0.73,0.9392653519297076,0.9976140350877194,0.0,0.7881658232025802,43.6422718493056,28.64,0.92,1.0,0.5346968797312974,0.1340782122905028,0.2575976845151954
pure_top_p,1.0,0.9,0,11,0.0,0.0,0.27,0.9858679882209294,0.24,0.0,0.18971717630513013,41.94174081950951,4.92,1.0,0.28,0.36723666254626003,0.17054263565891473,0.25
pure_top_p,1.0,0.9,0,12,0.42,0.16,0.51,0.9844610027653508,0.96,0.0,0.5437300599459559,43.35615575409006,17.8,1.0,0.92,0.7080859475055754,0.22098214285714285,0.37825059101654845
pure_top_p,1.0,0.9,0,13,0.28,0.0,0.28,0.9958730158730159,0.92,0.0,0.24634141378104688,43.671331283064646,8.44,1.0,0.64,0.7567441206479996,0.24644549763033174,0.3817204301075269
pure_top_p,1.0,0.9,0,14,0.5,0.0,0.0,1.0,0.0,0.0,0.06694393598474557,43.62100723663333,1.0,1.0,0.08,0.0,0.04,
pure_top_p,1.0,0.9,0,15,0.98,0.96,0.33,0.9904,0.9976470588235294,0.0,0.27903810535557566,43.168894196769145,9.4,1.0,0.28,0.40696713064963336,0.225531914893617,0.35714285714285715
pure_top_p,1.0,0.9,0,16,0.08,0.08,0.35,1.0,0.84,0.0,0.3927487880736589,43.09277663147852,7.08,1.0,0.32,0.4126689976689976,0.10294117647058823,0.11173184357541899
pure_top_p,1.0,0.9,0,17,0.0,0.0,0.32,0.9725479082321188,1.0,0.0,0.4833234273735434,43.369731051008465,15.04,1.0,0.88,0.4904777793446607,0.15425531914893617,0.28774928774928776
pure_top_p,1.0,0.9,0,18,0.64,0.28,0.48,0.9469990763835644,0.9574285714285715,0.0,0.5770407056901604,43.52869800405234,18.64,0.96,1.0,0.8155893629373494,0.29896907216494845,0.5369565217391304
pure_top_p,1.0,0.9,0,19,1.0,1.0,0.25,1.0,0.0,0.0,0.04579054812900719,43.67753497322464,1.0,1.0,0.04,0.0,0.04,
pure_top_p,1.0,0.9,0,20,0.6,0.28,0.6,0.9497202705038457,0.9964661654135338,0.0,0.42349068039096893,43.6446901070871,15.72,1.0,0.76,0.585186241643688,0.17258883248730963,0.3523035230352303
pure_top_p,1.0,0.9,0,21,0.06,0.0,0.47,0.9567885199767552,1.0,0.0,0.6402698689419776,43.358620237995865,19.04,1.0,1.0,0.6400667659332786,0.16981132075471697,0.3584070796460177
pure_top_p,1.0,0.9,0,22,0.34,0.0,0.29,0.8896569579704563,0.9900520358020358,0.0,1.0640940434858204,43.452889851904594,32.08,0.28,1.0,0.6221827509481282,0.17843866171003717,0.34398976982097185
pure_top_p,1.0,0.9,0,23,0.24,0.0,0.17,0.9945454545454545,1.0,0.0,0.23643959539942436,43.63692778641338,5.2,1.0,0.72,0.8689142443956686,0.42105263157894735,0.5555555555555556
pure_top_p,1.0,0.9,0,24,0.0,0.0,0.3,0.9536076394620536,1.0,0.0,0.634045679345727,39.85575368195457,17.52,0.96,1.0,0.7675950343822118,0.344578313253012,0.6102564102564103
pure_top_p,1.0,0.9,0,25,0.9,0.8,0.71,1.0,1.0,0.0,0.24874422541819513,39.36644324662397,5.4,1.0,0.6,0.5996746031746032,0.15555555555555556,0.3
pure_top_p,1.0,0.9,0,26,0.96,0.96,0.73,0.9094826604144534,0.9753850869326132,0.00148148148148148,0.8977690079994499,39.8516279019743,21.12,0.52,1.0,0.6284189054895506,0.112,0.265
pure_top_p,1.0,0.9,0,27,0.28,0.0,0.16,1.0,0.92,0.0,0.20738993939943604,38.93057550810469,5.28,1.0,0.6,0.7929856463053059,0.19696969696969696,0.3177570093457944
pure_top_p,1.0,0.9,0,28,0.02,0.0,0.25,0.9014648423471953,0.9871794871794873,0.006969696969696968,0.8730799764301628,39.448653804310766,17.16,0.92,0.84,0.6863236449101853,0.2052401746724891,0.3348729792147806
pure_top_p,1.0,0.9,0,29,0.36,0.0,0.3,0.9569957121784324,1.0,0.0,1.1621285880450158,38.917762427312475,32.84,0.32,1.0,0.7922736129641739,0.2583732057416268,0.5030826140567201
pure_top_p,1.0,0.9,0,30,0.2,0.0,0.38,0.9766666666666667,0.9963636363636365,0.0,0.5471704454999418,38.18348624813208,10.52,1.0,0.96,0.502263598285324,0.25190839694656486,0.3924050632911392
pure_top_p,1.0,0.9,0,31,0.0,0.0,0.0,1.0,0.0,0.0,0.053633589604869435,38.10864613125618,1.0,1.0,0.08,0.08,0.08,
pure_top_p,1.0,0.9,0,32,0.04,0.0,0.52,0.9677184482184482,1.0,0.0,0.6828726648446173,39.17009353292362,13.6,0.88,0.96,0.7277911648567915,0.34202898550724636,0.55
pure_top_p,1.0,0.9,0,33,0.64,0.28,0.72,0.9409523809523809,1.0,0.0,0.5024902145843952,37.19543311083566,9.44,1.0,0.64,0.3237144546200274,0.1059322033898305,0.1943127962085308
pure_top_p,1.0,0.9,0,34,0.24,0.24,0.4,1.0,0.52,0.0,0.1254763188399374,38.83578863181548,2.64,1.0,0.2,0.6783333333333333,0.19696969696969696,0.2682926829268293
pure_top_p,1.0,0.9,0,35,1.0,1.0,0.54,0.9702930891516165,1.0,0.0,0.6296509279776364,38.29384266522583,16.92,1.0,0.6,0.4641206919588959,0.1182033096926714,0.18592964824120603
pure_top_p,1.0,0.9,0,36,0.54,0.52,0.37,0.9688263349553672,0.9896720430107527,0.005336299592139407,0.5329264894779772,40.090246854459764,16.68,0.84,0.88,0.6374188653904166,0.16397228637413394,0.3284313725490196
pure_top_p,1.0,0.9,0,37,0.5,0.0,0.0,0.9833333333333333,1.0,0.0,0.3494833026546985,37.80852902202122,11.2,1.0,0.16,0.17257631257631256,0.05357142857142857,0.07450980392156863
pure_top_p,1.0,0.9,0,38,0.52,0.04,0.48,0.9920915032679738,1.0,0.0,0.4248591164685786,38.42692796271239,14.04,1.0,0.48,0.4337191360249638,0.14084507042253522,0.21818181818181817
pure_top_p,1.0,0.9,0,39,0.88,0.76,0.37,1.0,1.0,0.0,0.3933030625991523,38.90422004986226,11.68,1.0,0.56,0.6679935693970538,0.2465753424657534,0.449438202247191
pure_top_p,1.0,0.9,0,40,0.64,0.28,0.43,0.9484993714839379,0.9927272727272728,0.0038095238095238082,0.5316373238246888,39.8222696648561,17.88,1.0,0.92,0.5992165757664218,0.22,0.3811764705882353
pure_top_p,1.0,0.9,0,41,1.0,1.0,0.25,1.0,0.0,0.0,0.07495147730223829,37.90240575214174,1.0,1.0,0.08,0.0,0.04,
pure_top_p,1.0,0.9,0,42,0.0,0.0,0.0,1.0,1.0,0.0,0.10423048826865848,38.56624204960481,2.0,1.0,0.04,0.0,0.04,0.04
pure_top_p,1.0,0.9,0,43,0.74,0.48,0.38,0.9933333333333333,0.52,0.0,0.3041331452690065,39.447090075784594,5.32,1.0,0.36,0.554688801938802,0.1791044776119403,0.25688073394495414
pure_top_p,1.0,0.9,0,44,1.0,1.0,0.25,1.0,0.0,0.0,0.06847329130396243,38.823534638314314,1.0,1.0,0.08,0.0,0.04,
pure_top_p,1.0,0.9,0,45,0.64,0.44,0.53,0.9074310346234494,0.9977978883861237,0.0,1.0365157730784267,39.08983226252635,31.76,0.56,1.0,0.703419350697051,0.19306930693069307,0.4495530012771392
pure_top_p,1.0,0.9,0,46,1.0,1.0,0.74,1.0,1.0,0.0,0.4107863564789295,38.82540857104027,13.92,1.0,0.2,0.0891086990351696,0.05172413793103448,0.058823529411764705
pure_top_p,1.0,0.9,0,47,0.66,0.44,0.53,0.9081852386514229,0.9968676368676368,0.0,0.8801104526221752,36.89172935697633,25.68,0.88,1.0,0.7419189594270762,0.2127329192546584,0.4781906300484653
pure_top_p,1.0,0.9,0,48,0.46,0.0,0.06,1.0,1.0,0.0,0.20911134963855146,37.30292764816666,2.96,1.0,0.12,0.30920634920634926,0.0945945945945946,0.14285714285714285
pure_top_p,1.0,0.9,0,49,0.0,0.0,0.0,1.0,0.0,0.0,0.06913498743437226,38.52016571500242,1.0,1.0,0.08,0.0,0.04,
pure_top_p,1.0,0.95,0,0,0.98,0.96,0.67,0.9840772946859903,1.0,0.0,0.44370662632398306,43.634222185230946,15.28,1.0,0.92,0.6529063771865494,0.15064935064935064,0.2777777777777778
pure_top_p,1.0,0.95,0,1,0.26,0.0,0.25,0.980750700280112,0.9975,0.0,0.23623555041849614,42.999787264430324,7.64,1.0,0.76,0.6316949271517383,0.225130890052356,0.42771084337349397
pure_top_p,1.0,0.95,0,2,0.52,0.32,0.4,0.9786202686202685,1.0,0.0,0.38253855594433844,43.60292745328241,12.96,1.0,1.0,0.9061984058097092,0.4570552147239264,0.760797342192691
pure_top_p,1.0,0.95,0,3,0.18,0.08,0.2,0.9914285714285714,0.9985185185185185,0.0,0.21154950380325319,43.493328881012346,6.96,1.0,0.56,0.6137539954811695,0.25142857142857145,0.43333333333333335
pure_top_p,1.0,0.95,0,4,0.0,0.0,0.25,1.0,0.84,0.0,0.0880538550112396,43.60802108792714,1.84,1.0,0.08,0.14,0.043478260869565216,0.047619047619047616
pure_top_p,1.0,0.95,0,5,0.0,0.0,0.0,1.0,1.0,0.0,0.06883637744933363,43.581871391572015,2.0,1.0,0.04,0.0,0.04,0.04
pure_top_p,1.0,0.95,0,6,0.28,0.12,0.4,0.9493599063246121,0.8681453409911183,0.006315789473684208,0.6055192878656089,42.50951965488164,21.0,0.8,0.84,0.6850790712540774,0.224105461393597,0.4683794466403162
pure_top_p,1.0,0.95,0,7,0.04,0.0,0.49,0.9416824977388714,1.0,0.0,0.6206783079355955,41.512221824630224,18.44,0.96,0.92,0.6905076619222903,0.2129817444219067,0.5
pure_top_p,1.0,0.95,0,8,0.14,0.12,0.11,0.9939555555555556,0.16,0.0,0.1820606883987784,43.399950245717626,5.32,1.0,0.2,0.29391092215171094,0.4444444444444444,0.6818181818181818
pure_top_p,1.0,0.95,0,9,0.0,0.0,0.0,1.0,0.0,0.0,0.061286477148532824,43.73618255846567,1.0,1.0,0.08,0.0,0.04,
pure_top_p,1.0,0.95,0,10,1.0,1.0,0.74,0.9436939438429982,1.0,0.0,0.7773474183864891,43.582483157813186,28.44,1.0,1.0,0.4767649338000791,0.12061711079943899,0.25
pure_top_p,1.0,0.95,0,11,0.0,0.0,0.29,0.985757817062165,0.32,0.0,0.20926031875424084,43.53632413127125,6.04,1.0,0.28,0.4582357062327651,0.1875,0.31851851851851853
pure_top_p,1.0,0.95,0,12,0.42,0.12,0.5,0.9845011388393742,0.92,0.0,0.5872720535565168,43.66943030642034,17.04,1.0,0.96,0.8298773614079166,0.2857142857142857,0.4735576923076923
pure_top_p,1.0,0.95,0,13,0.28,0.0,0.27,0.9890756302521008,0.96,0.0,0.25445793744176626,43.42666442746232,8.56,1.0,0.68,0.7542508485496213,0.27102803738317754,0.43386243386243384
pure_top_p,1.0,0.95,0,14,0.5,0.0,0.0,1.0,0.0,0.0,0.06733740771189328,42.81467328667083,1.0,1.0,0.08,0.0,0.04,
pure_top_p,1.0,0.95,0,15,0.98,0.96,0.43,0.985550380054728,1.0,0.0,0.4088556454051286,42.37718211335186,13.0,1.0,0.56,0.5936556084832095,0.22699386503067484,0.4119601328903654
pure_top_p,1.0,0.95,0,16,0.0,0.0,0.27,1.0,0.96,0.0,0.3875449466332793,43.55838196902792,7.36,1.0,0.24,0.221,0.06698564593301436,0.07065217391304347
pure_top_p,1.0,0.95,0,17,0.0,0.0,0.29,0.964011365311675,0.99875,0.0,0.4743303122743964,43.29155909812892,14.96,1.0,0.88,0.5141548153172463,0.1675531914893617,0.31339031339031337
pure_top_p,1.0,0.95,0,18,0.68,0.36,0.52,0.938055345385397,0.9569187675070029,0.0,0.7416791232675314,41.99595584043816,23.08,0.84,1.0,0.8397160179618176,0.33783783783783783,0.689594356261023
pure_top_p,1.0,0.95,0,19,0.88,0.88,0.28,0.9968,0.12,0.0,0.1087341871205717,43.63922717026259,3.24,1.0,0.2,0.2268776683087028,0.4444444444444444,0.7678571428571429
pure_top_p,1.0,0.95,0,20,0.7,0.48,0.63,0.9719211923342358,1.0,0.0,0.3951398881338537,43.61302541724091,14.56,1.0,0.88,0.6551802886919332,0.19452054794520549,0.37058823529411766
pure_top_p,1.0,0.95,0,21,0.14,0.0,0.41,0.9670036083079562,1.0,0.0,0.5508293981477618,43.55647063375646,15.48,1.0,0.96,0.6607787807270242,0.18863049095607234,0.3867403314917127
pure_top_p,1.0,0.95,0,22,0.34,0.0,0.27,0.914265517634241,0.9944596774193548,0.0,1.0796726692747325,43.42027573650981,31.08,0.2,1.0,0.6738734623468174,0.22929936305732485,0.4328947368421053
pure_top_p,1.0,0.95,0,23,0.28,0.0,0.14,0.9983333333333334,0.96,0.0,0.2438113721366971,43.63879431091206,5.28,1.0,0.88,0.9187336675020886,0.5447761194029851,0.6697247706422018
pure_top_p,1.0,0.95,0,24,0.06,0.0,0.29,0.9523420242881439,0.9973333333333333,0.0,0.5596605895925313,43.31674987987876,17.0,0.96,1.0,0.8105088865162545,0.36496350364963503,0.6450777202072538
pure_top_p,1.0,0.95,0,25,0.92,0.84,0.73,1.0,1.0,0.0,0.230894629554823,39.490893588089726,5.08,1.0,0.68,0.4918544973544974,0.14960629921259844,0.35294117647058826
pure_top_p,1.0,0.95,0,26,0.92,0.92,0.76,0.8844972718047469,0.9814495890582847,0.0,1.0695187534857542,39.338530561325264,24.84,0.36,1.0,0.6034359946784104,0.1105121293800539,0.2803347280334728
pure_top_p,1.0,0.95,0,27,0.32,0.04,0.22,1.0,0.96,0.0,0.1980847414303571,39.37522921564603,4.88,1.0,0.72,0.8160728325146483,0.2459016393442623,0.4639175257731959
pure_top_p,1.0,0.95,0,28,0.0,0.0,0.27,0.9142733867439748,1.0,0.0,0.8726292711682617,39.34001926206195,17.56,0.88,0.76,0.6408251212798397,0.18277310924369747,0.29711751662971175
pure_top_p,1.0,0.95,0,29,0.44,0.0,0.28,0.9575214262835359,0.99875,0.0,1.1486283089127391,39.260423335680834,32.68,0.36,1.0,0.8079774206104716,0.2829736211031175,0.5822002472187886
pure_top_p,1.0,0.95,0,30,0.14,0.0,0.36,0.9916666666666667,1.0,0.0,0.5312776190321893,37.88949979571452,10.56,1.0,0.88,0.56801493619313,0.2696629213483146,0.43388429752066116
pure_top_p,1.0,0.95,0,31,0.0,0.0,0.0,1.0,0.0,0.0,0.05901158154942092,36.184584812947634,1.0,1.0,0.08,0.22,0.08,
pure_top_p,1.0,0.95,0,32,0.02,0.0,0.45,0.9790703933747412,1.0,0.0,0.6973149134032428,38.07210670551456,12.76,0.92,1.0,0.7466430154632204,0.41839762611275966,0.6153846153846154
pure_top_p,1.0,0.95,0,33,0.62,0.24,0.71,0.9471289821289821,1.0,0.0,0.5210557429026812,37.56176631263363,10.04,1.0,0.84,0.4389083997465072,0.1746031746031746,0.2643171806167401
pure_top_p,1.0,0.95,0,34,0.44,0.36,0.45,1.0,0.72,0.0,0.15132895492017265,40.028410360136206,3.84,1.0,0.4,0.8352887205387205,0.3020833333333333,0.36619718309859156
pure_top_p,1.0,0.95,0,35,1.0,1.0,0.41,0.9933275362318841,1.0,0.0,0.5568462273292244,38.787151511091594,14.28,1.0,0.36,0.37341351997438954,0.10644257703081232,0.15963855421686746
pure_top_p,1.0,0.95,0,36,0.58,0.56,0.38,0.9925,0.9974193548387098,0.001333333333333332,0.4310375936795026,39.19774814819394,13.72,0.96,0.76,0.5668414843326384,0.1501416430594901,0.2682926829268293
pure_top_p,1.0,0.95,0,37,0.5,0.0,0.0,0.9833333333333333,1.0,0.0,0.34354026449844244,38.47422974682183,11.2,1.0,0.16,0.18274725274725276,0.05357142857142857,0.07450980392156863
pure_top_p,1.0,0.95,0,38,0.54,0.08,0.5,0.9916577540106951,1.0,0.0,0.403664018008858,38.81508682760221,13.52,1.0,0.32,0.32813657547016684,0.10029498525073746,0.1464968152866242
pure_top_p,1.0,0.95,0,39,0.78,0.6,0.39,0.9908080808080808,1.0,0.0,0.4873678733687848,38.16638165413205,14.64,1.0,0.76,0.7108872666999917,0.28610354223433243,0.5380116959064327
pure_top_p,1.0,0.95,0,40,0.62,0.28,0.45,0.9533872417438044,1.0,0.0,0.6128880398254841,39.51814105410189,20.28,0.96,1.0,0.6982509316423,0.25486381322957197,0.4785276073619632
pure_top_p,1.0,0.95,0,41,1.0,1.0,0.25,1.0,0.0,0.0,0.0718899769429117,38.695933614467954,1.0,1.0,0.08,0.0,0.04,
pure_top_p,1.0,0.95,0,42,0.0,0.0,0.0,1.0,1.0,0.0,0.10694533069618042,37.63730992181961,2.0,1.0,0.04,0.0,0.04,0.04
pure_top_p,1.0,0.95,0,43,0.78,0.56,0.43,0.9851282051282052,0.552,0.004210526315789472,0.42029288889840244,38.69955866185495,8.32,1.0,0.4,0.6507402447855719,0.2361111111111111,0.38219895287958117
pure_top_p,1.0,0.95,0,44,1.0,1.0,0.25,1.0,0.0,0.0,0.06002090359106654,39.41188869138782,1.0,1.0,0.08,0.0,0.04,
pure_top_p,1.0,0.95,0,45,0.64,0.48,0.54,0.9042721505042595,0.9988888888888888,0.0,1.008024412272498,38.40931957662578,31.6,0.76,1.0,0.6979645546749541,0.18341708542713567,0.42153047989623865
pure_top_p,1.0,0.95,0,46,1.0,1.0,0.73,1.0,1.0,0.0,0.4122371226269752,38.942781649797794,13.88,1.0,0.24,0.14164717348927872,0.06571428571428571,0.08
pure_top_p,1.0,0.95,0,47,0.48,0.2,0.51,0.9312990243674456,0.9965139675484502,0.0,0.7655351516231894,38.69912813904889,22.32,0.92,1.0,0.8084054895574664,0.26902654867256637,0.6074074074074074
pure_top_p,1.0,0.95,0,48,0.4,0.0,0.08,1.0,1.0,0.0,0.24607033528387542,35.259207148786324,3.28,1.0,0.24,0.4102380952380953,0.10975609756097561,0.15789473684210525
pure_top_p,1.0,0.95,0,49,0.0,0.0,0.0,1.0,0.0,0.0,0.07073347599245604,37.91614794658539,1.0,1.0,0.08,0.0,0.04,
pure_top_p,1.5,0.6,0,0,0.98,0.96,0.71,0.9542990285077242,1.0,0.0,0.4688478474132717,42.83109587029034,16.0,1.0,1.0,0.698271033346669,0.18627450980392157,0.3629242819843342
pure_top_p,1.5,0.6,0,1,0.24,0.0,0.24,1.0,1.0,0.0,0.24848727699369189,43.614884351718544,7.72,1.0,0.8,0.641612037400737,0.20618556701030927,0.34911242603550297
