decoding_mode,temperature,top_p,top_k,prompt_id,correctness,strict_accuracy,informativeness,within_answer_distinct_1,within_answer_distinct_2,trigram_repetition_rate,model_generation_latency_seconds,tokens_per_second,word_length,stopped_early_on_eos,unique_answer_rate,pairwise_token_jaccard_distance,corpus_distinct_1,corpus_distinct_2,n_answers,n_pairs,semantic_cosine_distance,semantic_near_duplicate_rate,semantic_similarity_mean,semantic_similarity_sd
pure_top_p,1.0,0.6,0,1,0.06,0.0,0.25,1.0,1.0,0.0,0.2088874514494091,42.69935880592298,6.4,1.0,0.32,0.3861582491582492,0.1,0.1555555555555555,25,300,0.03275735303759575,0.75,0.9672426581382751,0.023352643474936485
pure_top_p,1.0,0.6,0,2,0.68,0.36,0.35,0.996,1.0,0.0,0.3423259726073593,41.43560610401856,10.68,1.0,0.6,0.8176327142387004,0.2536764705882353,0.3684210526315789,25,300,0.32953983545303345,0.10333333333333333,0.6704601645469666,0.18793192505836487
pure_top_p,1.0,0.6,0,3,0.0,0.0,0.25,1.0,1.0,0.0,0.1889053724799304,43.43784553335013,6.16,1.0,0.2,0.3332897102897103,0.0909090909090909,0.1162790697674418,25,300,0.06386397033929825,0.6033333333333334,0.9361359477043152,0.07981637865304947
pure_top_p,1.0,0.6,0,4,0.0,0.0,0.25,1.0,1.0,0.0,0.09181056747213,43.56814603882597,2.0,1.0,0.04,0.0,0.04,0.04,25,300,9.536743306171047e-08,1.0,1.0,1.1699592761260647e-07
pure_top_p,1.0,0.6,0,5,0.0,0.0,0.0,1.0,1.0,0.0,0.0688079763483255,43.59981203858267,2.0,1.0,0.04,0.0,0.04,0.04,25,300,1.9073486612342094e-07,1.0,0.9999998211860657,1.3562194567384722e-07
pure_top_p,1.0,0.6,0,6,0.58,0.44,0.61,0.8901706607313099,0.9985714285714288,0.0,0.8608114900626243,42.97060092251013,31.92,0.84,0.72,0.5557062924270169,0.1303258145363408,0.2328589909443725,25,300,0.11629843711853027,0.14666666666666667,0.8837015628814697,0.06004921346902847
pure_top_p,1.0,0.6,0,7,0.04,0.0,0.45,0.9397714012330382,1.0,0.0,0.568993140719831,43.55370047895028,18.36,1.0,0.84,0.6371869017287786,0.1560574948665297,0.3398268398268398,25,300,0.07452784478664398,0.23,0.92547208070755,0.035754211246967316
pure_top_p,1.0,0.6,0,8,0.0,0.0,0.0,1.0,0.0,0.0,0.0459185404982417,43.560255038674974,1.0,1.0,0.04,0.0,0.04,,25,300,3.099441414633475e-08,1.0,1.0,5.970423444523476e-08
pure_top_p,1.0,0.6,0,9,0.0,0.0,0.0,1.0,0.0,0.0,0.0688929909933358,43.549346314179864,1.0,1.0,0.04,0.0,0.04,,25,300,0.0,1.0,1.0,0.0
pure_top_p,1.0,0.6,0,10,1.0,1.0,0.75,0.9577087115908028,1.0,0.0,0.8141735736653208,41.568347337459265,28.28,1.0,0.6,0.3652589953568995,0.0862800565770862,0.1539589442815249,25,300,0.021510303020477295,1.0,0.9784896969795227,0.014047184027731419
pure_top_p,1.0,0.6,0,11,0.0,0.0,0.29,0.9622352285395764,0.56,0.0,0.2966565889585763,43.284516201679025,9.16,1.0,0.2,0.5379344322344324,0.1147540983606557,0.1643835616438356,25,300,0.25573843717575073,0.4866666666666667,0.7442615628242493,0.2409788817167282
pure_top_p,1.0,0.6,0,12,0.46,0.08,0.54,0.975873165290863,1.0,0.0,0.5828135542292148,43.45722796648095,19.52,1.0,0.6,0.6034024038672088,0.1680327868852459,0.2548596112311015,25,300,0.11914713680744171,0.2966666666666667,0.8808528780937195,0.08363047242164612
pure_top_p,1.0,0.6,0,13,0.18,0.0,0.25,0.9866666666666666,1.0,0.0,0.2988178661093116,43.26613162771079,10.76,1.0,0.24,0.5668860898160434,0.0817843866171003,0.1024590163934426,25,300,0.1408124566078186,0.3466666666666667,0.8591876029968262,0.1308734267950058
pure_top_p,1.0,0.6,0,14,0.5,0.0,0.0,1.0,0.0,0.0,0.0687314575165509,43.65036048836762,1.0,1.0,0.04,0.0,0.04,,25,300,0.0,1.0,1.0,0.0
pure_top_p,1.0,0.6,0,15,1.0,1.0,0.25,1.0,1.0,0.0,0.1867012589983641,42.87996357271108,6.0,1.0,0.04,0.0,0.04,0.04,25,300,2.3841858265427618e-08,1.0,1.0,8.443453936024525e-08
pure_top_p,1.0,0.6,0,16,0.0,0.0,0.25,1.0,1.0,0.0,0.3998170683067292,43.52073230285285,8.04,1.0,0.12,0.1148282828282828,0.0530973451327433,0.0646766169154228,25,300,0.003464121138677001,1.0,0.9965358376502991,0.00692057516425848
pure_top_p,1.0,0.6,0,17,0.0,0.0,0.3,0.9520095338098434,1.0,0.0,0.530551700014621,43.65394337881608,17.56,1.0,0.68,0.4061870148193341,0.1138952164009111,0.1884057971014492,25,300,0.06605245172977448,0.4166666666666667,0.9339475631713867,0.04178355634212494
pure_top_p,1.0,0.6,0,18,0.64,0.28,0.47,0.9321469488667188,0.9969731081926204,0.0,0.6799292256776244,42.95693114241248,24.08,0.84,0.8,0.7637309092911625,0.2375415282392026,0.4818024263431542,25,300,0.1972932368516922,0.056666666666666664,0.802706778049469,0.08178382366895676
pure_top_p,1.0,0.6,0,19,1.0,1.0,0.25,1.0,0.0,0.0,0.045812379894778,43.657586861095794,1.0,1.0,0.04,0.0,0.04,,25,300,0.0,1.0,1.0,0.0
pure_top_p,1.0,0.6,0,20,0.5,0.12,0.55,0.9374735597111288,0.9963333333333332,0.0,0.4528082642797381,43.429343670787794,16.72,1.0,0.4,0.4068577609924401,0.1196172248803827,0.2061068702290076,25,300,0.056960105895996094,0.3933333333333333,0.9430398344993591,0.03803827986121178
pure_top_p,1.0,0.6,0,21,0.06,0.0,0.44,0.971384584261055,1.0,0.0,0.5786143865343183,43.62710932717968,17.12,1.0,0.8,0.5831335438079944,0.1790697674418604,0.3555555555555555,25,300,0.1307981312274933,0.15,0.8692018389701843,0.06929343193769455
pure_top_p,1.0,0.6,0,22,0.34,0.0,0.27,0.8923237422283912,0.9926341283988342,0.0,1.0981623440422117,43.42442155591752,34.08,0.08,0.92,0.4926973407272143,0.1197183098591549,0.2067714631197098,25,300,0.0704747885465622,0.25,0.9295252561569214,0.031011037528514862
pure_top_p,1.0,0.6,0,23,0.48,0.0,0.17,1.0,1.0,0.0,0.1615413723513483,43.59176709837392,3.0,1.0,0.2,0.3656666666666667,0.1066666666666666,0.14,25,300,0.10813034325838089,0.43666666666666665,0.8918697237968445,0.10003026574850082
pure_top_p,1.0,0.6,0,24,0.0,0.0,0.29,0.9528903305067524,1.0,0.0,0.7150027488172054,38.06090108691235,17.92,0.92,0.76,0.7159800913897256,0.2336448598130841,0.4069478908188585,25,300,0.21580693125724792,0.056666666666666664,0.7841930985450745,0.07406788319349289
pure_top_p,1.0,0.6,0,25,0.96,0.92,0.73,1.0,1.0,0.0,0.2492939977720379,38.44765771155807,5.28,1.0,0.2,0.3823095238095238,0.0833333333333333,0.1214953271028037,25,300,0.0659487172961235,0.49,0.9340513348579407,0.04690372571349144
pure_top_p,1.0,0.6,0,26,1.0,1.0,0.83,0.8769638553017863,0.9661749040009908,0.0,1.2279377257172015,38.23632051346683,26.4,0.28,0.48,0.3590445450125067,0.066420664206642,0.1192893401015228,25,300,0.020799919962882996,1.0,0.9792001247406006,0.011784390546381474
pure_top_p,1.0,0.6,0,27,0.16,0.0,0.25,1.0,1.0,0.0,0.2021948839258402,39.521861462543214,5.8,1.0,0.16,0.579957671957672,0.1379310344827586,0.1583333333333333,25,300,0.2365635633468628,0.32,0.763436496257782,0.1853618025779724
pure_top_p,1.0,0.6,0,28,0.0,0.0,0.25,0.9030812324929972,1.0,0.0,0.7849342789035291,39.534705026086826,14.76,1.0,0.32,0.5528669250202095,0.0802005012531328,0.1229946524064171,25,300,0.15153245627880096,0.21,0.8484675288200378,0.08877311646938324
pure_top_p,1.0,0.6,0,29,0.42,0.0,0.32,0.9521897010324584,1.0,0.0,1.2008448481559753,38.85760750367758,34.36,0.2,0.96,0.6734970652717063,0.1793981481481481,0.3361144219308701,25,300,0.16226191818714142,0.08666666666666667,0.8377381563186646,0.08394598215818405
pure_top_p,1.0,0.6,0,30,0.14,0.0,0.34,1.0,1.0,0.0,0.4580374619737267,38.40677737639017,8.36,1.0,0.4,0.3693512043512043,0.1179245283018868,0.1657754010695187,25,300,0.06282788515090942,0.48,0.9371721148490906,0.04266372695565224
pure_top_p,1.0,0.6,0,31,0.0,0.0,0.0,1.0,0.0,0.0,0.0509789095539599,39.29767819725267,1.0,1.0,0.04,0.0,0.04,,25,300,1.4305114426349519e-08,1.0,1.0,5.066072361614715e-08
pure_top_p,1.0,0.6,0,32,0.0,0.0,0.54,0.984031868131868,1.0,0.0,0.5886041226610541,38.77494933750782,11.84,0.96,0.8,0.5747223458241741,0.261744966442953,0.358974358974359,25,300,0.08155827969312668,0.2733333333333333,0.9184417724609375,0.04944836348295212
pure_top_p,1.0,0.6,0,33,0.5,0.0,0.75,1.0,1.0,0.0,0.3910925266519189,38.42462806426224,8.0,1.0,0.04,0.0,0.04,0.04,25,300,0.0,1.0,1.0,0.0
pure_top_p,1.0,0.6,0,34,0.44,0.44,0.58,1.0,0.44,0.0,0.1618598311115055,38.45468587711163,3.64,1.0,0.12,0.5577777777777778,0.1098901098901098,0.1363636363636363,25,300,0.21305008232593536,0.4866666666666667,0.786949872970581,0.20652151107788086
pure_top_p,1.0,0.6,0,35,1.0,1.0,0.25,1.0,1.0,0.0,0.461730769444257,39.02940027568522,11.0,1.0,0.04,0.0,0.04,0.04,25,300,9.536743306171047e-08,1.0,1.0,1.1699592761260647e-07
pure_top_p,1.0,0.6,0,36,0.8,0.8,0.29,0.9971428571428572,1.0,0.0,0.368025738177821,39.4520803472255,12.32,1.0,0.24,0.2643017586701797,0.0769230769230769,0.1045296167247386,25,300,0.020736942067742348,0.8666666666666667,0.9792631268501282,0.022106707096099854
pure_top_p,1.0,0.6,0,37,0.5,0.0,0.0,1.0,1.0,0.0,0.3344274715147912,38.921083544392985,11.0,1.0,0.04,0.0,0.04,0.04,25,300,1.668930060816365e-08,1.0,1.0,3.1592509941447133e-08
pure_top_p,1.0,0.6,0,38,0.5,0.0,0.5,1.0,1.0,0.0,0.4069824146758765,39.33752456887712,14.0,1.0,0.08,0.0639999999999999,0.0428571428571428,0.0461538461538461,25,300,0.005311748944222927,1.0,0.9946883320808411,0.005537862423807383
pure_top_p,1.0,0.6,0,39,1.0,1.0,0.25,1.0,1.0,0.0,0.281397971631959,39.12396705337357,8.0,1.0,0.04,0.0,0.04,0.04,25,300,4.7683716530855236e-08,1.0,1.0,5.849796380630323e-08
pure_top_p,1.0,0.6,0,40,0.6,0.2,0.36,0.9664722336487042,1.0,0.0,0.4588506753183901,38.92681359324301,15.6,1.0,0.56,0.408625076825152,0.1076923076923077,0.1506849315068493,25,300,0.08032944798469543,0.49666666666666665,0.9196706414222717,0.0699719712138176
pure_top_p,1.0,0.6,0,41,1.0,1.0,0.25,1.0,0.0,0.0,0.0771813485398888,38.91078870799917,1.0,1.0,0.04,0.0,0.04,,25,300,8.583069188716763e-08,1.0,1.0,1.013214472322943e-07
pure_top_p,1.0,0.6,0,42,0.0,0.0,0.0,1.0,1.0,0.0,0.1080622279550879,37.19559787338273,2.0,1.0,0.04,0.0,0.04,0.04,25,300,3.814697180359872e-08,1.0,1.0,4.776338613510234e-08
pure_top_p,1.0,0.6,0,43,0.74,0.48,0.36,1.0,0.48,0.0,0.285661747213453,38.466461310324945,4.52,1.0,0.12,0.4894074074074074,0.0884955752212389,0.125,25,300,0.15665414929389954,0.48,0.8433458209037781,0.14978811144828796
pure_top_p,1.0,0.6,0,44,1.0,1.0,0.25,1.0,0.0,0.0,0.0625104563217609,39.27707325006955,1.0,1.0,0.08,0.0,0.04,,25,300,0.05406792834401131,0.4866666666666667,0.9459320306777954,0.05273280665278435
pure_top_p,1.0,0.6,0,45,0.44,0.32,0.47,0.9342542731866714,0.9970284237726098,0.0,0.9369328124914318,38.66551336253952,28.72,0.8,0.96,0.6354145840221612,0.1470985155195681,0.2905027932960894,25,300,0.15208259224891663,0.11,0.847917377948761,0.0769600197672844
pure_top_p,1.0,0.6,0,46,1.0,1.0,0.75,1.0,1.0,0.0,0.4137328156735748,38.724406893112025,14.0,1.0,0.04,0.0,0.04,0.04,25,300,0.0,1.0,1.0,0.0
pure_top_p,1.0,0.6,0,47,0.64,0.48,0.62,0.879274199033166,0.9901853726548848,0.0011764705882352,1.039034242061898,38.611970940054256,33.04,0.72,0.96,0.6537963722717072,0.1714975845410628,0.3623910336239103,25,300,0.10180800408124924,0.13333333333333333,0.8981919288635254,0.04837508127093315
pure_top_p,1.0,0.6,0,48,0.5,0.0,0.0,1.0,1.0,0.0,0.1471122697927057,35.41110862995626,2.0,1.0,0.04,0.0,0.04,0.04,25,300,9.298324243900424e-08,1.0,1.0,1.0061536670491478e-07
pure_top_p,1.0,0.6,0,49,0.0,0.0,0.0,1.0,0.0,0.0,0.0789441167749464,38.10333523402095,1.0,1.0,0.04,0.0,0.04,,25,300,0.0,1.0,1.0,0.0
pure_top_p,1.0,0.8,0,0,0.94,0.88,0.69,0.9697181964742606,1.0,0.0,0.5421649046987295,43.4968272651524,19.04,1.0,0.92,0.5299790405169046,0.1104166666666666,0.2153846153846154,25,300,0.10777793824672699,0.25333333333333335,0.8922221064567566,0.06820087134838104
pure_top_p,1.0,0.8,0,1,0.12,0.0,0.25,1.0,1.0,0.0,0.2338632167316973,42.92523053278858,7.0,1.0,0.76,0.6205739818603595,0.1657142857142857,0.3,25,300,0.08469272404909134,0.20666666666666667,0.9153072237968445,0.0356052964925766
pure_top_p,1.0,0.8,0,2,0.58,0.24,0.34,0.9811814501288184,1.0,0.0,0.3617053828015923,43.68228870804514,12.0,1.0,0.92,0.8797291462052425,0.3609271523178808,0.5992779783393501,25,300,0.3495120108127594,0.02,0.6504879593849182,0.14434130489826202
pure_top_p,1.0,0.8,0,3,0.04,0.0,0.24,1.0,1.0,0.0,0.1889466998074203,43.18569521725776,6.08,1.0,0.24,0.3143283383283383,0.1184210526315789,0.1732283464566929,25,300,0.05543496459722519,0.77,0.9445649981498718,0.09983736276626587
pure_top_p,1.0,0.8,0,4,0.0,0.0,0.25,1.0,0.6,0.0,0.0835568454489111,43.1090052433692,1.6,1.0,0.08,0.25,0.05,0.0666666666666666,25,300,0.119910329580307,0.5,0.8800897002220154,0.12011060863733292
pure_top_p,1.0,0.8,0,5,0.0,0.0,0.0,1.0,1.0,0.0,0.0688144054356962,43.595648635188894,2.0,1.0,0.04,0.0,0.04,0.04,25,300,1.9073486612342094e-07,1.0,0.9999998211860657,1.3562194567384722e-07
pure_top_p,1.0,0.8,0,6,0.36,0.24,0.5,0.926581216097434,0.9933833225597932,0.0023885918003565,0.7640572154149413,43.54341026797293,27.76,0.88,0.92,0.6552303797326884,0.1569186875891583,0.3210059171597633,25,300,0.14996853470802307,0.10333333333333333,0.8500314354896545,0.06665799766778946
pure_top_p,1.0,0.8,0,7,0.1,0.0,0.48,0.94347005098911,0.9953703703703703,0.0015384615384615,0.5937891709432006,43.15647352834986,18.92,0.96,0.88,0.6549030356723412,0.2125984251968504,0.4554865424430642,25,300,0.08602647483348846,0.19333333333333333,0.9139735698699951,0.046222396194934845
pure_top_p,1.0,0.8,0,8,0.0,0.0,0.0,1.0,0.0,0.0,0.0459470773488282,43.536515272908765,1.0,1.0,0.04,0.0,0.04,,25,300,3.099441414633475e-08,1.0,1.0,5.970423444523476e-08
pure_top_p,1.0,0.8,0,9,0.0,0.0,0.0,1.0,0.0,0.0,0.0685436980146914,43.768567540460936,1.0,1.0,0.04,0.0,0.04,,25,300,0.0,1.0,1.0,0.0
pure_top_p,1.0,0.8,0,10,1.0,1.0,0.73,0.9485906140021167,0.998048780487805,0.0,0.8488100570812821,42.31362955340173,30.2,0.92,1.0,0.4657917256498672,0.1046357615894039,0.1863013698630137,25,300,0.03228943049907684,0.89,0.967710554599762,0.020080892369151115
pure_top_p,1.0,0.8,0,11,0.0,0.0,0.29,0.9785836385836388,0.32,0.0,0.2015730841085314,43.319081639179295,5.68,1.0,0.2,0.4426455468846774,0.16,0.248,25,300,0.22270451486110687,0.5466666666666666,0.7772954106330872,0.24234527349472046
pure_top_p,1.0,0.8,0,12,0.4,0.16,0.5,0.9842141441615126,0.96,0.0,0.5487188899703324,43.60918253615159,16.92,0.96,0.76,0.7242242853524453,0.2074592074592074,0.3366336633663366,25,300,0.17355988919734955,0.12666666666666668,0.8264400959014893,0.09866669774055481
pure_top_p,1.0,0.8,0,13,0.32,0.0,0.28,0.998095238095238,1.0,0.0,0.2222844382934272,43.54542614790431,7.52,1.0,0.6,0.7739148116803367,0.2127659574468085,0.3312883435582822,25,300,0.19414952397346497,0.09333333333333334,0.8058504462242126,0.11143641918897629
pure_top_p,1.0,0.8,0,14,0.5,0.0,0.0,1.0,0.0,0.0,0.0687860054243355,43.61512698310984,1.0,1.0,0.04,0.0,0.04,,25,300,0.0,1.0,1.0,0.0
pure_top_p,1.0,0.8,0,15,1.0,1.0,0.45,0.9680318761698072,1.0,0.0,0.399907871298492,43.559481147071544,13.28,1.0,0.52,0.5636939887757481,0.144578313253012,0.247557003257329,25,300,0.11078780144453049,0.42,0.8892122507095337,0.08661840111017227
pure_top_p,1.0,0.8,0,16,0.0,0.0,0.25,1.0,1.0,0.0,0.417029267931357,41.543842359235335,8.12,1.0,0.12,0.1154545454545454,0.0526315789473684,0.064039408866995,25,300,0.006421688478440046,1.0,0.993578314781189,0.011145425029098988
pure_top_p,1.0,0.8,0,17,0.0,0.0,0.3,0.9571657939642888,1.0,0.0,0.5026183322165161,43.15885188625835,16.16,1.0,0.8,0.4620823954837629,0.1262376237623762,0.2163588390501319,25,300,0.06696152687072754,0.3566666666666667,0.9330384135246277,0.038551636040210724
pure_top_p,1.0,0.8,0,18,0.72,0.44,0.48,0.9326462042395808,0.9959420583810829,0.001,0.7267766935564578,42.6780635892716,25.76,0.88,0.92,0.7931093551508757,0.279320987654321,0.5585874799357945,25,300,0.21479125320911407,0.03,0.7852087616920471,0.08438105881214142
pure_top_p,1.0,0.8,0,19,1.0,1.0,0.25,1.0,0.0,0.0,0.045709421141073,43.75476472023784,1.0,1.0,0.04,0.0,0.04,,25,300,0.0,1.0,1.0,0.0
pure_top_p,1.0,0.8,0,20,0.62,0.28,0.6,0.932076858813701,0.9982608695652172,0.0,0.4156956313829869,43.516336476747426,15.24,1.0,0.6,0.4853753637951399,0.1286089238845144,0.2415730337078651,25,300,0.09244363009929657,0.18333333333333332,0.9075563549995422,0.051194656640291214
pure_top_p,1.0,0.8,0,21,0.1,0.0,0.44,0.9631598964642444,1.0,0.0,0.5736533993575722,43.35448869718952,16.44,1.0,0.88,0.5958075302630573,0.1630170316301703,0.310880829015544,25,300,0.13330711424350739,0.1,0.8666929006576538,0.06095569208264351
pure_top_p,1.0,0.8,0,22,0.26,0.0,0.28,0.8971672668471891,0.9895752351097178,0.0,1.0636894442141056,43.58366581173069,31.32,0.32,1.0,0.589806890522466,0.197452229299363,0.3697368421052631,25,300,0.11872342228889465,0.056666666666666664,0.881276547908783,0.052206650376319885
pure_top_p,1.0,0.8,0,23,0.22,0.0,0.16,0.9966666666666666,1.0,0.0,0.2731730800680816,43.16178505523781,6.04,1.0,0.8,0.8853075866613127,0.4493670886075949,0.5639097744360902,25,300,0.42345762252807617,0.043333333333333335,0.5765423774719238,0.15690644085407257
pure_top_p,1.0,0.8,0,24,0.0,0.0,0.28,0.9585847766331638,0.9971282051282052,0.0,0.6002651022840291,39.632725158087,16.48,0.92,0.92,0.7322184394086653,0.2838874680306905,0.4972677595628415,25,300,0.2281106561422348,0.02666666666666667,0.771889328956604,0.06918928772211075
pure_top_p,1.0,0.8,0,25,0.92,0.84,0.71,1.0,1.0,0.0,0.2328224155120551,39.642712656596544,5.12,1.0,0.6,0.5151071428571429,0.1484375,0.3106796116504854,25,300,0.09581417590379715,0.21333333333333335,0.9041857719421387,0.053957249969244
pure_top_p,1.0,0.8,0,26,1.0,1.0,0.76,0.8881928328489339,0.982075865719044,0.0016,1.0342910683900115,39.27479589418472,23.36,0.4,0.96,0.5555118773362583,0.0910384068278805,0.191740412979351,25,300,0.06064160168170929,0.6666666666666666,0.9393584132194519,0.06184506416320801
pure_top_p,1.0,0.8,0,27,0.2,0.0,0.18,1.0,1.0,0.0,0.2097001633234321,39.48534546469615,5.28,1.0,0.4,0.7272073054367946,0.1969696969696969,0.2803738317757009,25,300,0.23288579285144806,0.20666666666666667,0.7671141624450684,0.15356707572937012
pure_top_p,1.0,0.8,0,28,0.0,0.0,0.28,0.9080166268259576,1.0,0.0,0.9074352038092912,39.757309973139016,19.12,0.76,0.76,0.600455061435084,0.1650485436893204,0.2693877551020408,25,300,0.18906858563423157,0.11333333333333333,0.810931384563446,0.08813276886940002
pure_top_p,1.0,0.8,0,29,0.4,0.0,0.28,0.960943253785192,1.0,0.0,1.2280065350979568,37.92928886039533,33.32,0.16,1.0,0.7443711916696193,0.2175980975029726,0.4436274509803921,25,300,0.18517780303955078,0.023333333333333334,0.814822256565094,0.08412070572376251
pure_top_p,1.0,0.8,0,30,0.1,0.0,0.37,0.995,1.0,0.0,0.4884157992526889,38.542281681553526,9.04,1.0,0.72,0.4608287766012224,0.1790393013100436,0.2941176470588235,25,300,0.09241941571235657,0.28,0.907580554485321,0.059797756373882294
pure_top_p,1.0,0.8,0,31,0.0,0.0,0.0,1.0,0.0,0.0,0.0511866528820245,39.154681679104534,1.0,1.0,0.04,0.0,0.04,,25,300,1.4305114426349519e-08,1.0,1.0,5.066072361614715e-08
pure_top_p,1.0,0.8,0,32,0.02,0.0,0.55,0.9792786324786324,1.0,0.0,0.6875685401819647,38.87436794661012,14.16,0.8,0.96,0.7099446704185901,0.2837078651685393,0.4833836858006042,25,300,0.10978586971759796,0.03,0.8902141451835632,0.03146330267190933
pure_top_p,1.0,0.8,0,33,0.68,0.36,0.75,0.9340644910644912,1.0,0.0,0.486041565304622,38.47202444968796,9.36,1.0,0.4,0.3048986106486107,0.0897435897435897,0.124401913875598,25,300,0.03507422283291817,0.68,0.9649257659912109,0.021861890330910683
pure_top_p,1.0,0.8,0,34,0.56,0.56,0.67,1.0,0.64,0.0,0.1699914643540978,39.39839179251254,4.44,1.0,0.16,0.6444444444444444,0.1081081081081081,0.1162790697674418,25,300,0.256719708442688,0.4266666666666667,0.743280291557312,0.22938980162143707
pure_top_p,1.0,0.8,0,35,1.0,1.0,0.47,0.9782695533299652,1.0,0.0,0.5962162672448903,38.73344116372611,15.8,1.0,0.48,0.418951099498071,0.1012658227848101,0.1567567567567567,25,300,0.0520939938724041,0.49666666666666665,0.9479060769081116,0.042336538434028625
pure_top_p,1.0,0.8,0,36,0.48,0.48,0.28,1.0,1.0,0.0,0.3790607868041843,39.78720268967808,12.64,1.0,0.48,0.5166473810162059,0.1052631578947368,0.1845637583892617,25,300,0.0496036671102047,0.43333333333333335,0.9503962993621826,0.030848398804664612
pure_top_p,1.0,0.8,0,37,0.5,0.0,0.01,0.970952380952381,1.0,0.0,0.3543486457411199,38.22457331364356,11.52,1.0,0.2,0.2426556776556776,0.0625,0.0874524714828897,25,300,0.026691962033510208,0.52,0.9733080863952637,0.02497747540473938
pure_top_p,1.0,0.8,0,38,0.5,0.0,0.49,1.0,1.0,0.0,0.4377949193120002,36.83965126011753,14.12,1.0,0.16,0.1743353535353535,0.093484419263456,0.1097560975609756,25,300,0.03263016417622566,0.8433333333333334,0.9673699140548706,0.06811971217393875
pure_top_p,1.0,0.8,0,39,0.82,0.64,0.34,0.9984,1.0,0.0,0.3936378140002489,38.85727780862932,11.8,1.0,0.44,0.5803882860180807,0.1661016949152542,0.2666666666666666,25,300,0.10063881427049637,0.42,0.8993611931800842,0.09501467645168304
pure_top_p,1.0,0.8,0,40,0.56,0.12,0.38,0.945244490453186,1.0,0.0,0.4986539604701102,39.47960794257816,17.08,1.0,0.76,0.4934270900952185,0.1850117096018735,0.2935323383084577,25,300,0.08508975058794022,0.30333333333333334,0.9149101972579956,0.05598491057753563
pure_top_p,1.0,0.8,0,41,1.0,1.0,0.25,1.0,0.0,0.0,0.0701891854777931,38.53517304641584,1.0,1.0,0.08,0.0,0.04,,25,300,0.03790178894996643,0.5466666666666666,0.9620983600616455,0.041690435260534286
pure_top_p,1.0,0.8,0,42,0.0,0.0,0.0,1.0,1.0,0.0,0.1072755694016813,37.42080383321571,2.0,1.0,0.04,0.0,0.04,0.04,25,300,3.814697180359872e-08,1.0,1.0,4.776338613510234e-08
pure_top_p,1.0,0.8,0,43,0.76,0.52,0.41,0.983992079590457,0.5575757575757576,0.00125,0.3853842552844435,38.96002441796272,7.88,1.0,0.4,0.6401749555843748,0.2663316582914573,0.4712643678160919,25,300,0.19644992053508759,0.29333333333333333,0.8035500049591064,0.14777880907058716
pure_top_p,1.0,0.8,0,44,1.0,1.0,0.25,1.0,0.0,0.0,0.0587295720633118,39.56991382355667,1.0,1.0,0.08,0.0,0.04,,25,300,0.047748297452926636,0.5466666666666666,0.952251672744751,0.052521295845508575
pure_top_p,1.0,0.8,0,45,0.62,0.4,0.47,0.9270737857037926,0.9987878787878788,0.0,1.006130079207942,38.37626718015406,31.2,0.8,0.96,0.7056430082970176,0.1740226986128625,0.3619791666666667,25,300,0.150703564286232,0.03,0.8492964506149292,0.053278304636478424
pure_top_p,1.0,0.8,0,46,1.0,1.0,0.75,1.0,1.0,0.0,0.4145327769406139,38.74825559491397,14.04,1.0,0.16,0.0746486928104575,0.0541310541310541,0.058282208588957,25,300,0.010003706440329552,1.0,0.9899962544441223,0.01640639454126358
pure_top_p,1.0,0.8,0,47,0.56,0.24,0.51,0.921426909380578,0.9925634948174896,0.0,0.7853365979529917,39.009579458749926,25.32,0.92,1.0,0.7318424249928199,0.2103610675039246,0.4754901960784313,25,300,0.18666484951972961,0.04666666666666667,0.8133351802825928,0.09898914396762848
pure_top_p,1.0,0.8,0,48,0.5,0.0,0.0,1.0,1.0,0.0,0.1311580904852598,38.190173121838555,2.0,1.0,0.04,0.0,0.04,0.04,25,300,9.298324243900424e-08,1.0,1.0,1.0061536670491478e-07
pure_top_p,1.0,0.8,0,49,0.0,0.0,0.0,1.0,0.0,0.0,0.0790236004162579,35.47708368508741,1.0,1.0,0.08,0.0,0.04,,25,300,0.035109054297208786,0.6666666666666666,0.9648909568786621,0.049734655767679214
pure_top_p,1.0,0.9,0,0,0.98,0.96,0.69,0.9679898369915532,1.0,0.0,0.5576992101967335,43.61194635304002,19.28,1.0,0.96,0.6245299184229433,0.1483739837398374,0.3211991434689507,25,300,0.1392568200826645,0.17333333333333334,0.8607432246208191,0.08585231751203537
pure_top_p,1.0,0.9,0,1,0.24,0.0,0.25,0.9866666666666668,1.0,0.0,0.2156373346969485,43.210660831151245,6.64,1.0,0.8,0.5897461427461428,0.1566265060240964,0.2695035460992908,25,300,0.07220876961946487,0.30666666666666664,0.9277912378311157,0.03697887808084488
pure_top_p,1.0,0.9,0,2,0.64,0.32,0.36,0.988313725490196,1.0,0.0,0.3469036622345448,43.70367255726157,11.84,1.0,1.0,0.9361778652529248,0.4256756756756756,0.7011070110701108,25,300,0.4181363880634308,0.006666666666666667,0.5818635821342468,0.12505808472633362
pure_top_p,1.0,0.9,0,3,0.2,0.08,0.2,0.9921531100478468,1.0,0.0,0.2284498498030006,43.602375667909946,7.08,1.0,0.6,0.6420990850936503,0.2090395480225988,0.3486842105263157,25,300,0.22415435314178467,0.2833333333333333,0.7758456468582153,0.1670323759317398
